nameseq,k1,k2,k3,k4,k5,label
URS0000D18C61/Cyanobacterium,1.9744801427600236,3.8496703770250633,5.46594362586991,6.513212300614552,6.9788848972456154,snRNA
URS0000DB3333/Clostridiales,1.9253456471737467,3.695752420601878,4.882311693282959,5.4656553485385455,5.797802294866491,snRNA
URS0000DBC963/Rivicola,1.935559271584635,3.5440920421493387,4.858793931365396,5.454086986251929,5.643776391052356,snRNA
URS0000E3B3C9/Lactobacillus,1.9755728027313446,3.882400627126969,5.555944675714371,6.720147946815681,7.2721235728695754,snRNA
URS0000E5D2A7/Lactobacillus,1.9594116052494537,3.8652813385970557,5.597850891452902,6.703445301895026,7.232309911294114,snRNA
nameseq,k1,k2,k3,k4,k5,label
HQ611471.1,1.9819428819727185,3.9192879887774805,5.711206659388473,7.1684004201628015,7.9548275789753955,mRNA
JR593831.1,1.9866386394352613,3.9265723088317213,5.799348763217635,7.459427310569926,8.53543739839185,mRNA
AB638434.1,1.9267515889763513,3.8167388324755063,5.618323854931261,7.302177563090107,8.632467163832846,mRNA
AB208415.1,1.941664214706645,3.850261884389272,5.660488815880485,7.206533746507149,8.142061113568174,mRNA
JR593372.1,1.965930575610835,3.9061442294030924,5.702516998129962,7.337212285123389,8.496487493054412,mRNA
JR593572.1,1.9966924889092073,3.9283036343381186,5.769702993681585,7.2193357264045055,8.032591412700048,mRNA
FR871234.1,1.9455999910788186,3.8321323406557415,5.618497181892819,7.2708764094258465,8.650239567799751,mRNA
JR593625.1,1.9812172010986995,3.921227378741812,5.741614745766088,7.179485273524597,7.857058752410945,mRNA
HQ611835.1,1.9865429333819364,3.94571171172975,5.784365692743436,7.237443783219315,7.982521492048733,mRNA
AB208322.1,1.9690381652488025,3.9116825990149486,5.7382908011991285,7.269311053790158,8.093591311582896,mRNA
HM027516.1,1.9553707902009538,3.848768523976172,5.605293066832479,7.014757651509738,7.831919904243435,mRNA
GU193022.1,1.9559528196763873,3.868366789435075,5.638226478137764,7.079120284862762,7.878136761798389,mRNA
LT909170.1,1.9574142542810051,3.8694350106347914,5.607826799115669,6.870320392776443,7.4607551962968515,mRNA
HE608684.1,1.914616778791611,3.7806117965989383,5.382128236593702,6.495817527622482,7.058496650062157,mRNA
LR793449.1,1.9943874492105396,3.9540692855816797,5.8068666894989445,7.374190019634165,8.337676549439582,mRNA
HM004482.1,1.9371657040391526,3.829625872406997,5.6132667565005905,7.057171770277145,7.900561238455992,mRNA
JR594740.1,1.954356243090855,3.8628964266968264,5.634402382028011,7.009253413513501,7.7316770210293,mRNA
EF208175.1,1.9890060603017552,3.9426733786855603,5.778683518559111,7.296845250813215,7.993591842848247,mRNA
JX020813.1,1.9800755068179203,3.8836149204491752,5.623139848100461,6.831806464808795,7.420081752263923,mRNA
AY231548.1,1.9807860376495734,3.9152016206132156,5.704777870879733,7.118888816497789,7.821337413463894,mRNA
FR717777.1,1.9399359620431993,3.834853636821137,5.660584231174894,7.324764492709255,8.564586280212364,mRNA
JR594793.1,1.901825595353113,3.7654802013512843,5.414333487911647,6.658200226577068,7.451865352266291,mRNA
LT908976.1,1.957712583284796,3.877840646990355,5.632573142560392,6.898291612041619,7.500915230710443,mRNA
EU414187.1,1.997038931351665,3.9508490632157858,5.795596646345803,7.268772292145224,8.076983159227359,mRNA
LC075352.1,1.9284984571619952,3.8118681888243375,5.644017583471894,7.404892687282308,9.017149833610759,mRNA
JR590865.1,1.9679815630495325,3.8898710080012324,5.692744100715093,7.0831617070369655,7.835096257221364,mRNA
MZ301167.1,1.9462065736768759,3.8547863369148576,5.707407075843195,7.35963562427599,8.573606035569954,mRNA
LT909077.1,1.9612619750592457,3.8922546497211146,5.646844774844069,6.882443781050658,7.452794932565154,mRNA
JR593839.1,1.964616762130085,3.890510324955243,5.699985023132582,7.2226760485431925,8.219005285449578,mRNA
DQ142805.1,1.9923863614710289,3.9669113973501795,5.818029196805628,7.283816467540596,8.048814442401968,mRNA
LR793933.1,1.9952300804461007,3.955816426016044,5.832142576330889,7.421584502497642,8.375628460315625,mRNA
JR594855.1,1.942009864542906,3.8170908230442477,5.547549397298903,6.855473633113555,7.574512276412408,mRNA
LT221477.1,1.9686584393395314,3.892561091774012,5.644410961114536,7.073636400046671,7.834698710517855,mRNA
AB094437.2,1.9817509194660001,3.9384904061035644,5.8313754024059765,7.5023785437188995,8.658523780826675,mRNA
HQ611604.1,1.9735499160862768,3.9150173144522284,5.763933071037147,7.2654626970975205,7.9902073716650035,mRNA
JX113027.1,1.9860939482692361,3.944646402479907,5.768504940637797,7.311455322930848,8.257923054552105,mRNA
AY307376.2,1.9850932832203068,3.937657063477695,5.831901739098697,7.432152536741274,8.378677148336088,mRNA
KF285372.1,1.980153245069451,3.9385151441627073,5.835562425818317,7.320152587580854,8.066799371715112,mRNA
AJ418905.2,1.9827418193356905,3.925214211954551,5.718727283566185,7.2708641860867225,8.39743189473886,mRNA
JR595382.1,1.9964307060425166,3.970449087705423,5.800719495826767,7.063881189749196,7.604819838726175,mRNA
EU616527.1,1.9649690357288447,3.919615702173494,5.821696426786942,7.525827913574044,8.636957177212748,mRNA
JR592732.1,1.9430862697368623,3.842511630111939,5.513403432410919,6.741369999949465,7.3497033215195255,mRNA
FR715812.1,1.9372501552150476,3.8573835804712338,5.7278346321549645,7.412827792201148,8.455520668339854,mRNA
AY112688.1,1.964497876927212,3.9097444594180653,5.781378731860972,7.3712239724848265,8.316939503148925,mRNA
FJ799317.1,1.9944821447593248,3.9585563007451325,5.8340942061153385,7.388667495344983,8.341361534921012,mRNA
JX113075.1,1.9878622883365025,3.9187478225275454,5.726517221165055,7.25421076693623,8.215968199338374,mRNA
FR720336.1,1.9778984888648736,3.9197133451834607,5.7427026167235296,7.159446624120016,7.993106221269562,mRNA
GU192924.1,1.977280610482624,3.9162672718888722,5.762810461381625,7.278912815156775,8.081544077632007,mRNA
JR593697.1,1.9723738573828964,3.90530566418809,5.706062809925673,7.169650796951679,7.947210816836939,mRNA
AY231530.1,1.9735086395165278,3.8877788584859876,5.660084437805831,7.084869390660403,7.863042289584698,mRNA
JR593730.1,1.9920576354636816,3.949175841119718,5.735173647218013,7.076915622573967,7.66175027541551,mRNA
EU197185.1,1.9834641709015384,3.935317327305861,5.754606087051313,7.223531301802204,8.118274600308094,mRNA
JR592959.1,1.9679627454612088,3.9014217095667245,5.621656399634556,6.852075541434707,7.48085202071525,mRNA
FJ376478.1,1.9691892334642769,3.902515784055485,5.786290036936038,7.415731085727183,8.480543224887953,mRNA
FR822681.1,1.9709095892764252,3.8828240653800927,5.71696773202602,7.372936784166022,8.499660480073459,mRNA
GU192676.1,1.9846560991077036,3.9256157252936164,5.737412226897632,7.217993213854664,7.969000798147499,mRNA
FJ799254.1,1.9669115842635927,3.9169626004968086,5.7697078180018755,7.336239038367498,8.291609990765089,mRNA
HQ009363.1,1.9410979533983341,3.8428889389400824,5.592853614432149,7.018042955610795,7.735710661796344,mRNA
LC041858.1,1.9887365313263314,3.869301727527989,5.682920073236516,7.282389832679527,8.397576234019036,mRNA
AB794872.1,1.9604331131545036,3.894905666193541,5.761163807951154,7.333643014838766,8.296468407739072,mRNA
AB208407.1,1.9194078659772127,3.787624565218127,5.551502105921558,7.0350935848445815,7.968257410549045,mRNA
GU479459.1,1.9875729325725984,3.9308892340261017,5.814703660882628,7.605110245209502,8.987055676291074,mRNA
JR590939.1,1.9962678245739407,3.9103091387403373,5.6922696004625575,7.168467975693312,7.9984253732573,mRNA
JR594785.1,1.9924984041728482,3.9468789827505555,5.8461624932405085,7.565957932080783,8.701908740428408,mRNA
JR592209.1,1.977494768408325,3.904790661055616,5.628267663100746,6.779842192105982,7.300299643639104,mRNA
KX299403.1,1.9577919065843679,3.8452899753695777,5.5999972360284405,6.921952346584868,7.5830959072105095,mRNA
HE575624.1,1.9610125103646456,3.7815854041049715,5.369509841174287,6.6479668147164785,7.527218134331109,mRNA
LC041816.1,1.9964535838517041,3.9556826158298146,5.827935965924523,7.468612890485035,8.501772075335978,mRNA
JX113195.1,1.973990554421141,3.916523709270809,5.770160357430095,7.33883264753448,8.316723594281068,mRNA
JR594347.1,1.9782553361188238,3.910559329533264,5.7371114190672445,7.137315431757472,7.798648365927965,mRNA
JR592145.1,1.9626818600631344,3.8293050842242824,5.516083361181782,6.6928534390939936,7.283874844969548,mRNA
FR689666.1,1.9600060390568097,3.8860646782476196,5.721067266151154,7.210854929836723,8.078823203133682,mRNA
LT909118.1,1.9828751005247092,3.9261275260501347,5.629084730820472,6.8846822513505375,7.467680769711195,mRNA
GQ442026.1,1.9978513674054341,3.9751733478618294,5.8097018991017535,7.237506238399362,7.909491281313669,mRNA
JR595238.1,1.9927952364320018,3.9141580350971026,5.656163873352483,7.1030855175770435,7.718229834643388,mRNA
FM866467.1,1.9473528433890719,3.867500409943829,5.701472599604259,7.2115762574541185,8.140535207112839,mRNA
JR591363.1,1.996865431649006,3.9664290509820255,5.832335691882826,7.48341947653097,8.481217016648948,mRNA
HQ611373.1,1.944705272682489,3.8667433772562227,5.64104999247719,7.042138785258066,7.833636211315622,mRNA
JR593438.1,1.9493896655227392,3.805818332762884,5.4126205671638665,6.630388677413826,7.222113258506851,mRNA
HQ611757.1,1.988657084448953,3.9547407036827544,5.778587227554584,7.213909197090866,7.974835612432456,mRNA
JR591446.1,1.9664374636154403,3.887639562967544,5.699592557794671,7.200851314046512,8.171571013881316,mRNA
JR590838.1,1.9740697060296082,3.89067652104696,5.646940032747364,7.0644293486725465,7.840217609719413,mRNA
JR593028.1,1.9814582469945337,3.8823118755288526,5.656587244175537,7.0266633003620385,7.738094351608132,mRNA
JR594780.1,1.9873395309780297,3.928492252081416,5.774922146715454,7.294951186015697,8.19771511149824,mRNA
FR872128.1,1.9897291115521536,3.9451397887547492,5.8019352099298676,7.30399547731876,8.12663389674673,mRNA
JX113148.1,1.9809611001681109,3.9335052334994947,5.821307289939552,7.396315893016193,8.302495263771767,mRNA
LT908647.1,1.9687872408785447,3.8867460216573,5.628703580642717,6.882443781050659,7.414425538177079,mRNA
JR593953.1,1.9504630190368897,3.829220618778924,5.527483170252314,6.734616642826718,7.323803659546883,mRNA
MT346576.1,1.9896823231641405,3.956656569367612,5.794963040924482,7.319655804283601,8.277927095493032,mRNA
AM887517.1,1.9287702406567342,3.82459156877726,5.606906986270399,7.126342762938449,8.002706031206548,mRNA
JR591635.1,1.9722149304197036,3.9181922490723773,5.7327405540852645,7.215946185001583,7.9306380784228985,mRNA
GU192908.1,1.9660623784132816,3.878385413647479,5.656312685049707,7.163362916179366,7.944545805124695,mRNA
GU193130.1,1.9603683779416623,3.87648565458287,5.70052691789837,7.217308698440582,8.020370517492648,mRNA
JR594665.1,1.9292638269031115,3.7895632880671766,5.504825736036449,6.844344068634586,7.63106251950994,mRNA
JR590858.1,1.9957915137552837,3.9711952138826123,5.816875767891263,7.327245403827754,8.193676506410513,mRNA
LR793925.1,1.9964230949898005,3.953685912995829,5.819530034062686,7.403147147681349,8.392867441175209,mRNA
DQ173935.1,1.9721799765528596,3.9127971488182265,5.716087577940126,7.202609058811326,8.075898567682522,mRNA
FR828502.1,1.9954528411275,3.9424539916798333,5.8201473092062805,7.490180717055368,8.469383197611931,mRNA
LC380885.1,1.9605353463922024,3.890924222784749,5.645967977576974,7.092518889960735,8.010761858598908,mRNA
JR592251.1,1.9727738452234589,3.8752523864933854,5.662007529456018,7.10828903757321,7.8730814839600285,mRNA
GU193115.1,1.990690192872135,3.9470175249376322,5.800218139832437,7.291879450343558,8.069559457365377,mRNA
LC488500.1,1.9508342167783315,3.873174415629114,5.740289056540919,7.418406797312735,8.641756088825968,mRNA
JR595219.1,1.9879347410942478,3.9163821451585163,5.6966216405400925,6.954188440125023,7.584257411004272,mRNA
JR593963.1,1.984366657231651,3.9417730895879655,5.785131085237488,7.177148826811433,7.8553523306605,mRNA
U20900.1,1.9734789885439072,3.9161492040783235,5.7967323146032435,7.548596550946854,8.85880454851353,mRNA
JR592400.1,1.9931007340729456,3.9634614693066297,5.835428150318375,7.265559575809466,7.936139134970326,mRNA
JR591277.1,1.9940136579967713,3.938467600886969,5.797918881424917,7.431614996715905,8.442177801605787,mRNA
JN086948.1,1.9885946027616992,3.9298270136996307,5.705787909735566,6.975048018379926,7.551088905735917,mRNA
JR592144.1,1.9612353436858594,3.875123178385805,5.629729489615057,6.878687931183173,7.499295372084959,mRNA
FR715839.1,1.9030800296397703,3.78297378465089,5.607385080107177,7.25678812164038,8.34915882005646,mRNA
JR592690.1,1.9460982089948573,3.844242588812784,5.61900786436244,7.070643827489536,7.810040344730456,mRNA
JX863329.1,1.9377858814241296,3.837267401754761,5.619869931163772,7.0570980171199515,7.824349601818254,mRNA
JR591890.1,1.9523848054214485,3.8470173817942532,5.58275680787189,7.011192228974352,7.8574327972482605,mRNA
LT985001.1,1.994649388252879,3.9695079194737732,5.903038028419276,7.734144219403445,9.172004941925668,mRNA
HQ611596.1,1.9571256486825728,3.8921971897877397,5.685465850365677,7.146592679848851,7.918907444230458,mRNA
GU192555.1,1.9929739329093255,3.9763320154909785,5.868947728880067,7.360951497157057,8.107213022884329,mRNA
FR872124.1,1.9794152101585187,3.9075839629558153,5.72293499154531,7.172441431831993,7.998314661268686,mRNA
FR689598.1,1.9758654070292667,3.930996028481531,5.75592045589881,7.221210677398864,8.040079286032947,mRNA
JR593120.1,1.9846388915649258,3.913697673959425,5.76231517925795,7.36835580870724,8.421620270128102,mRNA
FN555060.1,1.964716524929893,3.901206413289483,5.700476137905327,7.1808176176282545,7.930965616356205,mRNA
JR591369.1,1.9639241401909637,3.9119363266978464,5.644281526432832,6.9497528477775745,7.534766026619251,mRNA
GQ441792.1,1.9691146596296463,3.8814512896522504,5.701111563830624,7.131790065094365,7.89992408978148,mRNA
JR594361.1,1.9630759740537491,3.9017567157194315,5.7228211919968475,7.2939982275356146,8.261732040185468,mRNA
U58276.1,1.950218030030628,3.8843731266967425,5.718058768443896,7.211895122756172,8.020685189682167,mRNA
JR595222.1,1.9710881806247371,3.9251015856767224,5.766965843990024,7.355644785051898,8.401233378613439,mRNA
JN648898.1,1.9610062773758512,3.8851985989364275,5.653550334483772,7.0732108118935875,7.824038321145484,mRNA
FN649306.1,1.9571887711182774,3.8657102302400563,5.677096823130501,7.154166299006207,8.11768611921457,mRNA
JR591984.1,1.983384135184341,3.9040574001733845,5.584794412640133,6.843026447027748,7.560957208887239,mRNA
LT844606.1,1.979999084578773,3.9302702067063193,5.717071663670802,7.058974234361351,7.688185407171689,mRNA
EU197181.1,1.9823176073884756,3.9319470550105184,5.771980553183139,7.247540201474261,8.100591897538433,mRNA
KF285386.1,1.9802745295760178,3.927414086404137,5.690329029964662,7.090354518664963,7.838784695270082,mRNA
JR592624.1,1.9752654448562224,3.880899112331061,5.664461954157932,7.0443986949732516,7.815145462999498,mRNA
AJ539338.1,1.967650180835281,3.884990145839142,5.709120223553423,7.337400794025734,8.504064573943669,mRNA
JR590957.1,1.9964697717034225,3.9669092279799916,5.813285935357341,7.277949062945245,7.8314801023583405,mRNA
EU191577.1,1.9615177624511366,3.8770041568992757,5.60357966628301,6.746880539497514,7.320198086999011,mRNA
EF208172.1,1.9505434430199022,3.866208675215064,5.652132456437789,7.09766497148435,7.966534699166172,mRNA
AB273477.1,1.9574110135409453,3.8524138944210735,5.600094220704464,6.932735291804469,7.78464460877665,mRNA
JR591130.1,1.989733959812495,3.928169003972663,5.684869556835204,6.894854167831488,7.478013456090637,mRNA
JR592304.1,1.9781932144061203,3.9104571179484404,5.702398965791777,7.139193065213867,7.839342434069058,mRNA
GU192982.1,1.995324825446653,3.9842690943860397,5.87943635590636,7.354309564638519,8.070819545310966,mRNA
AM946249.1,1.9462769131706292,3.8671528978813705,5.60180062161308,6.9266931629934625,7.650306619292899,mRNA
JR590703.1,1.9459179404920017,3.857161688918041,5.606127091212537,6.908365241306418,7.597782632844828,mRNA
JR593104.1,1.9749642810604109,3.888394089307578,5.7558443342763494,7.354065044288795,8.308888983918317,mRNA
JR594402.1,1.9582645382878499,3.890332572602893,5.689390189498758,7.0121444545228515,7.637217945769155,mRNA
JR593986.1,1.9658915112100281,3.906568217788317,5.753410547809587,7.234394778064067,8.030091608419772,mRNA
KT763023.1,1.94905479536295,3.8464893983710082,5.675933119342884,7.12380553050621,7.945310351453964,mRNA
JR591755.1,1.9631084961214327,3.8501050750276793,5.522430546361794,6.72037896071112,7.321411836684552,mRNA
JR593978.1,1.987167851533843,3.9545049303740414,5.760997677756488,6.982055838441101,7.5735763175129005,mRNA
JR591144.1,1.9607541388552387,3.8837561738517428,5.6346959472585905,6.927370990255852,7.557229109305065,mRNA
JR591593.1,1.8886739719035646,3.7317803423176983,5.36267438637078,6.58242678721446,7.241556014086814,mRNA
JR594315.1,1.9657823610484506,3.89364609769664,5.645585958092028,6.901024367327546,7.56579545716646,mRNA
